Dates	,,COUNT-None-US,US	MEAN,MEAN,NEG-None-US,US	MEAN,MEAN,SUM-None-US,US	SUM,MEAN,SUM-None-US,US	MEAN,SUM,NEG-None-US,US	SUM,MEAN,NEG-None-US,US	SUM,SUM,NEG-None-US,US	MEAN,SUM,SUM-None-US,US	SUM,SUM,SUM-None-US,US
2002-12-11 00:00:00+00:00	7	0.142857142857	0.125457875458	-0.714285714286	1.0	2.0	14.0	0.878205128205	-5.0
2002-12-12 00:00:00+00:00	11	0.842516069789	-0.0758723599633	-0.681818181818	9.26767676768	2.27272727273	25.0	-0.834595959596	-7.5
2002-12-13 00:00:00+00:00	4	0.732142857143	0.184523809524	-0.375	2.92857142857	2.875	11.5	0.738095238095	-1.5
2002-12-14 00:00:00+00:00	7	0.18253968254	0.0238095238095	0.928571428571	1.27777777778	0.857142857143	6.0	0.166666666667	6.5
2002-12-16 00:00:00+00:00	8	0.9125	-0.28125	0.0625	7.3	2.25	18.0	-2.25	0.5
2002-12-17 00:00:00+00:00	3	0.111111111111	0.666666666667	0.666666666667	0.333333333333	0.333333333333	1.0	2.0	2.0
2002-12-18 00:00:00+00:00	5	0.329292929293	0.165656565657	-0.9	1.64646464646	2.5	12.5	0.828282828283	-4.5
2002-12-19 00:00:00+00:00	8	0.321262869696	0.32359703915	-0.25	2.57010295757	6.5625	52.5	2.5887763132	-2.0
2002-12-20 00:00:00+00:00	8	0.357142857143	0.03125	0.125	2.85714285714	2.375	19.0	0.25	1.0
2002-12-21 00:00:00+00:00	6	0.312301587302	0.0761904761905	-1.16666666667	1.87380952381	4.83333333333	29.0	0.457142857143	-7.0
2002-12-22 00:00:00+00:00	5	0.3025	0.5375	0.1	1.5125	2.3	11.5	2.6875	0.5
2002-12-23 00:00:00+00:00	5	0.722857142857	-0.117142857143	-0.2	3.61428571429	3.0	15.0	-0.585714285714	-1.0
2002-12-24 00:00:00+00:00	9	0.35	0.112962962963	0.0555555555556	3.15	1.94444444444	17.5	1.01666666667	0.5
2002-12-25 00:00:00+00:00	7	0.298701298701	-0.00541125541126	-0.571428571429	2.09090909091	2.71428571429	19.0	-0.0378787878788	-4.0
2002-12-26 00:00:00+00:00	5	0.885714285714	-0.104761904762	0.2	4.42857142857	1.4	7.0	-0.52380952381	1.0
2002-12-27 00:00:00+00:00	6	0.31615497076	-0.0964912280702	-0.666666666667	1.89692982456	3.83333333333	23.0	-0.578947368421	-4.0
2002-12-28 00:00:00+00:00	4	0.333333333333	0.833333333333	1.0	1.33333333333	0.5	2.0	3.33333333333	4.0
2002-12-29 00:00:00+00:00	4	0.475446428571	-0.345982142857	-0.25	1.90178571429	2.25	9.0	-1.38392857143	-1.0
2002-12-30 00:00:00+00:00	5	0.353623188406	0.0590579710145	2.8	1.76811594203	5.0	25.0	0.295289855072	14.0
2002-12-31 00:00:00+00:00	5	0.53	-0.415	-2.0	2.65	2.8	14.0	-2.075	-10.0
2003-01-01 00:00:00+00:00	2	0.681818181818	-0.363636363636	-4.0	1.36363636364	7.5	15.0	-0.727272727273	-8.0
2003-01-02 00:00:00+00:00	10	0.89179197995	-0.12537593985	-1.3	8.9179197995	3.8	38.0	-1.2537593985	-13.0
2003-01-03 00:00:00+00:00	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2003-01-04 00:00:00+00:00	1	0.333333333333	0.0	0.0	0.333333333333	3.0	3.0	0.0	0.0
2003-01-05 00:00:00+00:00	2	0.0	0.714285714286	2.0	0.0	0.0	0.0	1.42857142857	4.0
2003-01-06 00:00:00+00:00	8	0.276964285714	0.0497619047619	1.0625	2.21571428571	2.8125	22.5	0.398095238095	8.5
2003-01-07 00:00:00+00:00	6	0.506944444444	0.0555555555556	0.833333333333	3.04166666667	1.66666666667	10.0	0.333333333333	5.0
2003-01-08 00:00:00+00:00	6	0.557936507937	0.313492063492	-1.0	3.34761904762	3.83333333333	23.0	1.88095238095	-6.0
2003-01-09 00:00:00+00:00	8	0.170833333333	0.191666666667	0.125	1.36666666667	0.75	6.0	1.53333333333	1.0
2003-01-10 00:00:00+00:00	8	0.403688063063	0.353153153153	-0.375	3.2295045045	5.0	40.0	2.82522522523	-3.0
2003-01-11 00:00:00+00:00	3	0.589743589744	0.192307692308	0.666666666667	1.76923076923	4.0	12.0	0.576923076923	2.0
2003-01-13 00:00:00+00:00	9	0.0388888888889	0.175	0.666666666667	0.35	0.333333333333	3.0	1.575	6.0
2003-01-14 00:00:00+00:00	10	0.849404761905	-0.404166666667	-1.0	8.49404761905	2.2	22.0	-4.04166666667	-10.0
2003-01-15 00:00:00+00:00	12	0.625	-0.0645833333333	-0.25	7.5	1.83333333333	22.0	-0.775	-3.0
2003-01-16 00:00:00+00:00	13	0.647344322344	-0.0773351648352	0.692307692308	8.41547619048	2.15384615385	28.0	-1.00535714286	9.0
2003-01-18 00:00:00+00:00	1	0.0	1.4	7.0	0.0	0.0	0.0	1.4	7.0
2003-01-19 00:00:00+00:00	4	0.0178571428571	0.696428571429	3.25	0.0714285714286	0.25	1.0	2.78571428571	13.0
2003-01-20 00:00:00+00:00	8	0.291666666667	0.402083333333	1.4375	2.33333333333	1.5	12.0	3.21666666667	11.5
2003-01-21 00:00:00+00:00	10	0.151923076923	0.146153846154	-0.3	1.51923076923	1.0	10.0	1.46153846154	-3.0
2003-01-22 00:00:00+00:00	7	0.232653061224	0.0969387755102	0.142857142857	1.62857142857	3.42857142857	24.0	0.678571428571	1.0
2003-01-23 00:00:00+00:00	7	0.142857142857	0.690476190476	1.28571428571	1.0	0.285714285714	2.0	4.83333333333	9.0
2003-01-24 00:00:00+00:00	6	0.827777777778	-0.618055555556	-0.875	4.96666666667	3.08333333333	18.5	-3.70833333333	-5.25
2003-01-25 00:00:00+00:00	1	0.666666666667	-0.333333333333	-1.0	0.666666666667	2.0	2.0	-0.333333333333	-1.0
2003-01-26 00:00:00+00:00	2	0.5	-0.5	-0.5	1.0	0.5	1.0	-1.0	-1.0
2003-01-27 00:00:00+00:00	9	0.282275132275	-0.113227513228	-0.0555555555556	2.54047619048	0.944444444444	8.5	-1.01904761905	-0.5
2003-01-28 00:00:00+00:00	6	0.0833333333333	0.763888888889	1.5	0.5	0.166666666667	1.0	4.58333333333	9.0
2003-01-29 00:00:00+00:00	11	0.466804407713	0.238154269972	-0.0909090909091	5.13484848485	2.90909090909	32.0	2.6196969697	-1.0
2003-01-30 00:00:00+00:00	11	0.189049586777	-0.0017217630854	-0.227272727273	2.07954545455	1.13636363636	12.5	-0.0189393939394	-2.5
2003-01-31 00:00:00+00:00	5	0.329166666667	0.0333333333333	-2.0	1.64583333333	4.6	23.0	0.166666666667	-10.0
2003-02-01 00:00:00+00:00	2	0.307692307692	-0.153846153846	-2.0	0.615384615385	4.0	8.0	-0.307692307692	-4.0
2003-02-02 00:00:00+00:00	3	0.350396825397	-0.109126984127	-1.58333333333	1.05119047619	5.08333333333	15.25	-0.327380952381	-4.75
2003-02-03 00:00:00+00:00	4	0.274776785714	-0.0819196428571	-0.3125	1.09910714286	1.5625	6.25	-0.327678571429	-1.25
2003-02-04 00:00:00+00:00	1	1.44444444444	-0.777777777778	-7.0	1.44444444444	13.0	13.0	-0.777777777778	-7.0
2003-02-05 00:00:00+00:00	4	0.529545454545	0.0386363636364	0.375	2.11818181818	3.375	13.5	0.154545454545	1.5
2003-02-06 00:00:00+00:00	2	0.916666666667	-0.625	-2.0	1.83333333333	3.0	6.0	-1.25	-4.0
2003-02-07 00:00:00+00:00	3	1.59444444444	-1.25555555556	-1.0	4.78333333333	3.5	10.5	-3.76666666667	-3.0
2003-02-08 00:00:00+00:00	3	1.04678362573	-0.751461988304	-1.83333333333	3.14035087719	5.66666666667	17.0	-2.25438596491	-5.5
2003-02-09 00:00:00+00:00	5	0.685714285714	0.357142857143	-0.4	3.42857142857	5.0	25.0	1.78571428571	-2.0
2003-02-10 00:00:00+00:00	9	0.541582491582	-0.155723905724	0.0555555555556	4.87424242424	1.44444444444	13.0	-1.40151515152	0.5
2003-02-11 00:00:00+00:00	13	0.441853798376	-0.158982322026	-0.653846153846	5.74409937888	2.34615384615	30.5	-2.06677018634	-8.5
2003-02-12 00:00:00+00:00	8	0.366071428571	0.6875	0.875	2.92857142857	1.3125	10.5	5.5	7.0
2003-02-13 00:00:00+00:00	10	0.435741341991	-0.107386363636	-0.75	4.35741341991	2.75	27.5	-1.07386363636	-7.5
2003-02-14 00:00:00+00:00	14	0.201785714286	0.258333333333	1.07142857143	2.825	1.14285714286	16.0	3.61666666667	15.0
2003-02-15 00:00:00+00:00	6	0.344444444444	0.0944444444444	-1.5	2.06666666667	2.5	15.0	0.566666666667	-9.0
2003-02-16 00:00:00+00:00	4	0.891666666667	-0.4125	-5.0	3.56666666667	9.5	38.0	-1.65	-20.0
2003-02-17 00:00:00+00:00	8	0.499242424242	-0.262121212121	-1.25	3.99393939394	2.375	19.0	-2.09696969697	-10.0
2003-02-18 00:00:00+00:00	13	0.206684981685	-0.060347985348	0.0384615384615	2.6869047619	0.730769230769	9.5	-0.784523809524	0.5
2003-02-19 00:00:00+00:00	7	0.330357142857	-0.194642857143	-1.21428571429	2.3125	1.78571428571	12.5	-1.3625	-8.5
2003-02-20 00:00:00+00:00	14	0.300613275613	0.0214028035457	-0.642857142857	4.20858585859	3.14285714286	44.0	0.299639249639	-9.0
2003-02-21 00:00:00+00:00	5	0.266666666667	0.266666666667	0.6	1.33333333333	0.6	3.0	1.33333333333	3.0
2003-02-22 00:00:00+00:00	1	0.0	0.666666666667	2.0	0.0	0.0	0.0	0.666666666667	2.0
2003-02-23 00:00:00+00:00	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2003-02-24 00:00:00+00:00	8	0.1640625	-0.0182291666667	0.5	1.3125	0.75	6.0	-0.145833333333	4.0
2003-02-25 00:00:00+00:00	12	0.291666666667	0.145833333333	0.25	3.5	0.333333333333	4.0	1.75	3.0
2003-02-26 00:00:00+00:00	9	0.222222222222	0.0	0.111111111111	2.0	0.222222222222	2.0	0.0	1.0
2003-02-27 00:00:00+00:00	12	0.567047404547	-0.198213310713	0.0833333333333	6.80456885457	3.25	39.0	-2.37855972856	1.0
2003-02-28 00:00:00+00:00	6	0.470899470899	0.656084656085	0.666666666667	2.8253968254	2.33333333333	14.0	3.93650793651	4.0
2003-03-01 00:00:00+00:00	8	0.127976190476	0.0833333333333	0.0	1.02380952381	0.875	7.0	0.666666666667	0.0
2003-03-02 00:00:00+00:00	2	0.916666666667	-0.761904761905	-5.0	1.83333333333	6.0	12.0	-1.52380952381	-10.0
2003-03-03 00:00:00+00:00	15	0.338624338624	0.0486772486772	0.0	5.07936507937	1.73333333333	26.0	0.730158730159	0.0
2003-03-04 00:00:00+00:00	7	0.414455782313	-0.165476190476	-1.5	2.90119047619	4.35714285714	30.5	-1.15833333333	-10.5
2003-03-05 00:00:00+00:00	8	0.219047619048	0.112797619048	-0.125	1.75238095238	3.0	24.0	0.902380952381	-1.0
2003-03-06 00:00:00+00:00	4	0.8125	-0.690705128205	-3.375	3.25	4.125	16.5	-2.76282051282	-13.5
2003-03-07 00:00:00+00:00	5	0.104545454545	0.593181818182	0.7	0.522727272727	0.8	4.0	2.96590909091	3.5
2003-03-08 00:00:00+00:00	7	0.331349206349	-0.00198412698413	-0.142857142857	2.31944444444	2.28571428571	16.0	-0.0138888888889	-1.0
2003-03-09 00:00:00+00:00	3	0.0	1.0	1.0	0.0	0.0	0.0	3.0	3.0
2003-03-10 00:00:00+00:00	5	0.592307692308	0.161538461538	0.6	2.96153846154	2.8	14.0	0.807692307692	3.0
2003-03-11 00:00:00+00:00	4	1.05357142857	-0.315476190476	-0.75	4.21428571429	2.25	9.0	-1.2619047619	-3.0
2003-03-12 00:00:00+00:00	5	1.19174603175	-1.00566137566	-4.8	5.95873015873	8.2	41.0	-5.02830687831	-24.0
2003-03-13 00:00:00+00:00	7	0.261904761905	0.115079365079	-0.714285714286	1.83333333333	2.57142857143	18.0	0.805555555556	-5.0
2003-03-14 00:00:00+00:00	5	0.489411764706	-0.251764705882	-0.6	2.44705882353	3.2	16.0	-1.25882352941	-3.0
2003-03-15 00:00:00+00:00	3	0.689814814815	-0.444444444444	-3.0	2.06944444444	6.66666666667	20.0	-1.33333333333	-9.0
2003-03-16 00:00:00+00:00	3	0.322222222222	-0.0814814814815	2.0	0.966666666667	2.33333333333	7.0	-0.244444444444	6.0
2003-03-17 00:00:00+00:00	4	0.298958333333	-0.0447916666667	-0.125	1.19583333333	2.625	10.5	-0.179166666667	-0.5
2003-03-18 00:00:00+00:00	12	0.624305555556	-0.35	-0.75	7.49166666667	1.625	19.5	-4.2	-9.0
2003-03-19 00:00:00+00:00	9	0.334249084249	-0.0460927960928	-0.555555555556	3.00824175824	1.66666666667	15.0	-0.414835164835	-5.0
2003-03-20 00:00:00+00:00	6	0.560073260073	-0.14768009768	-2.16666666667	3.36043956044	4.66666666667	28.0	-0.886080586081	-13.0
2003-03-21 00:00:00+00:00	12	0.613068181818	0.0544191919192	-3.83333333333	7.35681818182	7.5	90.0	0.65303030303	-46.0
2003-03-22 00:00:00+00:00	10	0.729761904762	-0.582857142857	-3.25	7.29761904762	4.15	41.5	-5.82857142857	-32.5
2003-03-23 00:00:00+00:00	3	0.988571428571	-0.831428571429	-10.6666666667	2.96571428571	13.0	39.0	-2.49428571429	-32.0
2003-03-24 00:00:00+00:00	9	0.427214452214	-0.128574203574	-3.11111111111	3.84493006993	6.22222222222	56.0	-1.15716783217	-28.0
2003-03-25 00:00:00+00:00	17	0.672268907563	-0.415966386555	-1.73529411765	11.4285714286	2.61764705882	44.5	-7.07142857143	-29.5
2003-03-26 00:00:00+00:00	9	0.838164251208	-0.69806763285	-1.72222222222	7.54347826087	2.72222222222	24.5	-6.28260869565	-15.5
2003-03-27 00:00:00+00:00	15	0.87633194692	-0.473826500297	-1.23333333333	13.1449792038	4.56666666667	68.5	-7.10739750446	-18.5
2003-03-28 00:00:00+00:00	11	0.824242424242	-0.35303030303	-0.590909090909	9.06666666667	1.40909090909	15.5	-3.88333333333	-6.5
2003-03-29 00:00:00+00:00	7	0.489795918367	-0.156462585034	-1.85714285714	3.42857142857	4.14285714286	29.0	-1.09523809524	-13.0
2003-03-30 00:00:00+00:00	5	0.533333333333	0.483333333333	2.0	2.66666666667	2.2	11.0	2.41666666667	10.0
2003-03-31 00:00:00+00:00	9	0.249561403509	0.539619883041	-1.11111111111	2.24605263158	3.94444444444	35.5	4.85657894737	-10.0
2003-04-01 00:00:00+00:00	5	0.754074074074	-0.45037037037	-4.4	3.77037037037	8.6	43.0	-2.25185185185	-22.0
2003-04-02 00:00:00+00:00	12	0.930555555556	-0.584722222222	-1.83333333333	11.1666666667	2.75	33.0	-7.01666666667	-22.0
2003-04-03 00:00:00+00:00	15	0.652113095238	-0.386359126984	-3.23333333333	9.78169642857	7.2	108.0	-5.79538690476	-48.5
2003-04-04 00:00:00+00:00	9	0.0968364197531	0.134259259259	-4.22222222222	0.871527777778	10.3888888889	93.5	1.20833333333	-38.0
2003-04-05 00:00:00+00:00	11	0.363269054178	-0.105134680135	-2.04545454545	3.99595959596	5.22727272727	57.5	-1.15648148148	-22.5
2003-04-06 00:00:00+00:00	7	0.535515873016	-0.180357142857	-1.71428571429	3.74861111111	4.0	28.0	-1.2625	-12.0
2003-04-07 00:00:00+00:00	11	0.295454545455	0.175757575758	0.545454545455	3.25	1.63636363636	18.0	1.93333333333	6.0
2003-04-08 00:00:00+00:00	10	0.527380952381	-0.0345238095238	-0.4	5.27380952381	2.2	22.0	-0.345238095238	-4.0
2003-04-09 00:00:00+00:00	9	0.358241758242	0.0246031746032	0.555555555556	3.22417582418	1.55555555556	14.0	0.221428571429	5.0
2003-04-10 00:00:00+00:00	11	0.44955044955	0.185814185814	0.545454545455	4.94505494505	1.27272727273	14.0	2.04395604396	6.0
2003-04-11 00:00:00+00:00	15	0.304365079365	0.0619047619048	-0.05	4.56547619048	1.53333333333	23.0	0.928571428571	-0.75
2003-04-12 00:00:00+00:00	4	0.361111111111	-0.166666666667	0.5	1.44444444444	1.25	5.0	-0.666666666667	2.0
2003-04-13 00:00:00+00:00	7	0.588888888889	0.0650793650794	0.571428571429	4.12222222222	2.28571428571	16.0	0.455555555556	4.0
2003-04-14 00:00:00+00:00	12	0.438888888889	0.209407096172	-1.79166666667	5.26666666667	3.20833333333	38.5	2.51288515406	-21.5
2003-04-15 00:00:00+00:00	8	0.236979166667	0.916666666667	2.875	1.89583333333	2.125	17.0	7.33333333333	23.0
2003-04-16 00:00:00+00:00	11	0.484090909091	-0.025	0.181818181818	5.325	1.0	11.0	-0.275	2.0
2003-04-17 00:00:00+00:00	14	0.493962585034	-0.0464285714286	-1.07142857143	6.91547619048	3.57142857143	50.0	-0.65	-15.0
2003-04-18 00:00:00+00:00	8	0.313988095238	0.09375	-0.0625	2.5119047619	3.625	29.0	0.75	-0.5
2003-04-19 00:00:00+00:00	8	0.322916666667	0.0868055555556	-0.5	2.58333333333	1.875	15.0	0.694444444444	-4.0
2003-04-20 00:00:00+00:00	5	0.841666666667	-0.675	-2.3	4.20833333333	3.3	16.5	-3.375	-11.5
2003-04-21 00:00:00+00:00	11	0.384057971014	-0.140316205534	-0.636363636364	4.22463768116	1.90909090909	21.0	-1.54347826087	-7.0
2003-04-22 00:00:00+00:00	7	0.419047619048	0.0968253968254	1.57142857143	2.93333333333	1.57142857143	11.0	0.677777777778	11.0
2003-04-23 00:00:00+00:00	10	0.31	0.0966666666667	1.6	3.1	1.1	11.0	0.966666666667	16.0
2003-04-24 00:00:00+00:00	8	0.807291666667	-0.625520833333	-1.25	6.45833333333	3.0	24.0	-5.00416666667	-10.0
2003-04-25 00:00:00+00:00	9	0.200016469038	0.187510979359	0.666666666667	1.80014822134	2.5	22.5	1.68759881423	6.0
2003-04-26 00:00:00+00:00	1	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
2003-04-27 00:00:00+00:00	2	0.0	0.5	1.0	0.0	0.0	0.0	1.0	2.0
2003-04-28 00:00:00+00:00	14	0.340931290931	0.264826839827	-0.392857142857	4.77303807304	2.25	31.5	3.70757575758	-5.5
2003-04-29 00:00:00+00:00	5	0.4	-0.36	-0.2	2.0	0.4	2.0	-1.8	-1.0
2003-04-30 00:00:00+00:00	7	0.313265306122	1.17142857143	0.428571428571	2.19285714286	2.0	14.0	8.2	3.0
2003-05-01 00:00:00+00:00	7	0.662698412698	-0.0706349206349	0.357142857143	4.63888888889	1.21428571429	8.5	-0.494444444444	2.5
2003-05-02 00:00:00+00:00	6	0.547619047619	-0.0912698412698	0.333333333333	3.28571428571	1.66666666667	10.0	-0.547619047619	2.0
2003-05-03 00:00:00+00:00	3	0.208333333333	-0.0694444444444	-0.833333333333	0.625	2.5	7.5	-0.208333333333	-2.5
2003-05-04 00:00:00+00:00	3	0.317307692308	-0.108974358974	-1.83333333333	0.951923076923	3.5	10.5	-0.326923076923	-5.5
2003-05-05 00:00:00+00:00	2	0.0	0.333333333333	2.0	0.0	0.0	0.0	0.666666666667	4.0
2003-05-06 00:00:00+00:00	10	0.31683982684	0.232976190476	-0.425	3.1683982684	2.0	20.0	2.32976190476	-4.25
2003-05-07 00:00:00+00:00	8	0.177662037037	0.247106481481	0.5625	1.4212962963	2.75	22.0	1.97685185185	4.5
2003-05-08 00:00:00+00:00	15	0.525185185185	0.417142857143	0.7	7.87777777778	1.8	27.0	6.25714285714	10.5
2003-05-09 00:00:00+00:00	7	0.3	0.0142857142857	0.285714285714	2.1	0.857142857143	6.0	0.1	2.0
2003-05-10 00:00:00+00:00	2	0.614583333333	-0.317708333333	-1.5	1.22916666667	11.0	22.0	-0.635416666667	-3.0
2003-05-11 00:00:00+00:00	6	0.111111111111	0.421296296296	1.41666666667	0.666666666667	0.583333333333	3.5	2.52777777778	8.5
2003-05-12 00:00:00+00:00	7	0.501883830455	0.412872841444	0.571428571429	3.51318681319	3.57142857143	25.0	2.89010989011	4.0
2003-05-13 00:00:00+00:00	6	0.366907874261	-0.00805322128852	0.333333333333	2.20144724556	4.5	27.0	-0.0483193277311	2.0
2003-05-14 00:00:00+00:00	11	0.427272727273	-0.0824821643003	-1.5	4.7	3.40909090909	37.5	-0.907303807304	-16.5
2003-05-15 00:00:00+00:00	11	0.554924242424	0.0334759937033	-0.681818181818	6.10416666667	2.68181818182	29.5	0.368235930736	-7.5
2003-05-16 00:00:00+00:00	7	0.15873015873	0.396825396825	0.285714285714	1.11111111111	0.285714285714	2.0	2.77777777778	2.0
2003-05-17 00:00:00+00:00	7	0.385034013605	0.00272108843537	-0.571428571429	2.69523809524	2.14285714286	15.0	0.0190476190476	-4.0
2003-05-18 00:00:00+00:00	6	0.190476190476	0.10119047619	-1.0	1.14285714286	2.58333333333	15.5	0.607142857143	-6.0
2003-05-19 00:00:00+00:00	9	0.583312983313	0.261294261294	2.55555555556	5.24981684982	2.44444444444	22.0	2.35164835165	23.0
2003-05-20 00:00:00+00:00	7	0.659340659341	-0.550366300366	-3.0	4.61538461538	6.0	42.0	-3.85256410256	-21.0
2003-05-21 00:00:00+00:00	10	1.3	-1.075	-1.0	13.0	1.9	19.0	-10.75	-10.0
2003-05-22 00:00:00+00:00	10	0.180098039216	0.156666666667	1.75	1.80098039216	1.0	10.0	1.56666666667	17.5
2003-05-23 00:00:00+00:00	9	0.484523809524	0.271476671477	1.27777777778	4.36071428571	2.55555555556	23.0	2.44329004329	11.5
2003-05-24 00:00:00+00:00	4	0.568452380952	-0.104166666667	-0.5	2.27380952381	2.75	11.0	-0.416666666667	-2.0
2003-05-25 00:00:00+00:00	4	0.3125	0.416666666667	0.25	1.25	1.0	4.0	1.66666666667	1.0
2003-05-26 00:00:00+00:00	8	0.5	-0.114583333333	-0.0625	4.0	1.375	11.0	-0.916666666667	-0.5
2003-05-27 00:00:00+00:00	1	1.0	-1.0	-3.0	1.0	3.0	3.0	-1.0	-3.0
2003-05-28 00:00:00+00:00	9	0.259259259259	0.481481481481	0.333333333333	2.33333333333	0.777777777778	7.0	4.33333333333	3.0
2003-05-29 00:00:00+00:00	9	0.140873015873	0.834656084656	2.11111111111	1.26785714286	0.555555555556	5.0	7.5119047619	19.0
2003-05-30 00:00:00+00:00	5	0.7	-0.512280701754	0.4	3.5	4.4	22.0	-2.56140350877	2.0
2003-05-31 00:00:00+00:00	5	0.24	-0.21	-1.1	1.2	1.4	7.0	-1.05	-5.5
2003-06-01 00:00:00+00:00	3	0.375	-0.125	-1.0	1.125	3.0	9.0	-0.375	-3.0
2003-06-02 00:00:00+00:00	5	0.8	0.1	0.7	4.0	1.0	5.0	0.5	3.5
2003-06-03 00:00:00+00:00	11	0.742424242424	-0.5	-0.454545454545	8.16666666667	1.0	11.0	-5.5	-5.0
2003-06-04 00:00:00+00:00	9	0.142676767677	0.340067340067	0.222222222222	1.28409090909	1.44444444444	13.0	3.06060606061	2.0
2003-06-05 00:00:00+00:00	13	0.572431130123	-0.305444555445	-0.5	7.4416046916	2.84615384615	37.0	-3.97077922078	-6.5
2003-06-06 00:00:00+00:00	6	0.121693121693	0.421957671958	2.08333333333	0.730158730159	1.16666666667	7.0	2.53174603175	12.5
2003-06-07 00:00:00+00:00	8	0.4375	0.125	0.125	3.5	0.625	5.0	1.0	1.0
2003-06-08 00:00:00+00:00	1	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0
2003-06-09 00:00:00+00:00	11	0.642744732009	-0.356648119956	-0.772727272727	7.0701920521	3.5	38.5	-3.92312931951	-8.5
2003-06-10 00:00:00+00:00	6	0.472222222222	0.236111111111	0.5	2.83333333333	1.66666666667	10.0	1.41666666667	3.0
2003-06-11 00:00:00+00:00	7	0.254761904762	0.173469387755	1.21428571429	1.78333333333	0.785714285714	5.5	1.21428571429	8.5
2003-06-12 00:00:00+00:00	9	0.250462962963	0.222685185185	1.11111111111	2.25416666667	2.11111111111	19.0	2.00416666667	10.0
2003-06-13 00:00:00+00:00	9	0.167107583774	0.136684303351	0.666666666667	1.50396825397	0.333333333333	3.0	1.23015873016	6.0
2003-06-14 00:00:00+00:00	2	0.5	-0.125	-1.25	1.0	2.0	4.0	-0.25	-2.5
2003-06-15 00:00:00+00:00	2	0.366666666667	-0.0666666666667	-1.0	0.733333333333	4.5	9.0	-0.133333333333	-2.0
2003-06-16 00:00:00+00:00	5	0.4	0.0	0.0	2.0	0.4	2.0	0.0	0.0
2003-06-17 00:00:00+00:00	6	0.380376344086	-0.153673835125	3.41666666667	2.28225806452	1.5	9.0	-0.922043010753	20.5
2003-06-18 00:00:00+00:00	5	0.761904761905	-0.466666666667	-0.6	3.80952380952	1.6	8.0	-2.33333333333	-3.0
2003-06-19 00:00:00+00:00	9	0.179292929293	0.582563732564	2.16666666667	1.61363636364	1.72222222222	15.5	5.24307359307	19.5
2003-06-20 00:00:00+00:00	12	0.263888888889	0.159722222222	0.25	3.16666666667	0.75	9.0	1.91666666667	3.0
2003-06-21 00:00:00+00:00	8	0.525323879552	0.271262254902	0.0	4.20259103641	3.875	31.0	2.17009803922	0.0
2003-06-22 00:00:00+00:00	5	0.4	0.15	0.9	2.0	1.7	8.5	0.75	4.5
2003-06-23 00:00:00+00:00	12	0.0833333333333	0.2625	0.875	1.0	0.416666666667	5.0	3.15	10.5
2003-06-24 00:00:00+00:00	7	0.429653679654	0.212121212121	1.71428571429	3.00757575758	1.71428571429	12.0	1.48484848485	12.0
2003-06-25 00:00:00+00:00	12	0.255681818182	0.0212542087542	-0.416666666667	3.06818181818	1.75	21.0	0.255050505051	-5.0
2003-06-26 00:00:00+00:00	13	0.719230769231	-0.0837606837607	-0.153846153846	9.35	1.92307692308	25.0	-1.08888888889	-2.0
2003-06-27 00:00:00+00:00	9	0.345679012346	0.519135802469	0.166666666667	3.11111111111	2.61111111111	23.5	4.67222222222	1.5
2003-06-28 00:00:00+00:00	4	0.53125	0.125	-0.75	2.125	2.5	10.0	0.5	-3.0
2003-06-29 00:00:00+00:00	3	0.166666666667	0.5	0.666666666667	0.5	0.333333333333	1.0	1.5	2.0
2003-06-30 00:00:00+00:00	10	0.68	-0.23	-0.6	6.8	1.1	11.0	-2.3	-6.0
2003-07-01 00:00:00+00:00	7	0.388528138528	0.0551948051948	0.75	2.7196969697	1.75	12.25	0.386363636364	5.25
2003-07-02 00:00:00+00:00	7	0.321428571429	0.0	0.0	2.25	0.714285714286	5.0	0.0	0.0
2003-07-03 00:00:00+00:00	14	0.357482993197	-0.0505952380952	-0.857142857143	5.00476190476	2.60714285714	36.5	-0.708333333333	-12.0
2003-07-04 00:00:00+00:00	8	0.425	-0.225	-0.125	3.4	0.625	5.0	-1.8	-1.0
2003-07-05 00:00:00+00:00	3	0.0714285714286	0.440476190476	1.83333333333	0.214285714286	1.0	3.0	1.32142857143	5.5
2003-07-06 00:00:00+00:00	5	0.236666666667	0.158518518519	1.8	1.18333333333	2.6	13.0	0.792592592593	9.0
2003-07-07 00:00:00+00:00	11	0.27626918536	0.505903187721	0.909090909091	3.03896103896	0.909090909091	10.0	5.56493506494	10.0
2003-07-08 00:00:00+00:00	5	0.2	0.0	0.0	1.0	0.2	1.0	0.0	0.0
2003-07-09 00:00:00+00:00	7	0.284013605442	0.134353741497	0.285714285714	1.9880952381	1.42857142857	10.0	0.940476190476	2.0
2003-07-10 00:00:00+00:00	7	0.47619047619	0.0323129251701	-0.642857142857	3.33333333333	3.35714285714	23.5	0.22619047619	-4.5
2003-07-11 00:00:00+00:00	5	0.3	-0.1	-0.4	1.5	0.6	3.0	-0.5	-2.0
2003-07-12 00:00:00+00:00	6	0.0555555555556	0.361111111111	0.333333333333	0.333333333333	0.166666666667	1.0	2.16666666667	2.0
